File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
MYD11A1_006_LST_Night_1km_doy2011185_aid0001,LST_Night_1km,aid0001,2011-07-04,5400118.0,260.5,313.96,"(260.5,313.96)",289.3242,5.2032,27.0737,293.22,304.88,289.74,273.78,285.44
MYD11A1_006_LST_Night_1km_doy2011186_aid0001,LST_Night_1km,aid0001,2011-07-05,5788156.0,261.96,317.84,"(261.96,317.84000000000003)",289.4567,4.5632,20.823,292.9,302.5,289.8,276.9,286.5
MYD11A1_006_LST_Night_1km_doy2011187_aid0001,LST_Night_1km,aid0001,2011-07-06,5477316.0,263.74,312.34,"(263.74,312.34000000000003)",289.971,4.5546,20.7444,293.58,303.98,290.04,276.24,286.64
MYD11A1_006_LST_Night_1km_doy2011188_aid0001,LST_Night_1km,aid0001,2011-07-07,5243679.0,264.54,320.1,"(264.54,320.1)",289.9843,4.4874,20.1363,293.12,302.2,290.08,277.98,287.06
MYD11A1_006_LST_Night_1km_doy2011189_aid0001,LST_Night_1km,aid0001,2011-07-08,4860687.0,263.0,313.56,"(263.0,313.56)",289.6474,5.5213,30.4848,293.32,303.76,290.16,275.92,286.36
MYD11A1_006_LST_Night_1km_doy2011190_aid0001,LST_Night_1km,aid0001,2011-07-09,5901510.0,263.06,310.56,"(263.06,310.56)",289.1169,6.4451,41.5392,293.98,308.38,290.22,269.98,284.38
MYD11A1_006_LST_Night_1km_doy2011191_aid0001,LST_Night_1km,aid0001,2011-07-10,6077947.0,260.0,311.76,"(260.0,311.76)",290.3903,5.8372,34.0728,294.96,308.28,291.4,272.76,286.08
MYD11A1_006_LST_Night_1km_doy2011192_aid0001,LST_Night_1km,aid0001,2011-07-11,5242127.0,260.36,314.38,"(260.36,314.38)",290.9786,5.9728,35.6746,296.28,310.44,291.74,270.84,286.1
MYD11A1_006_LST_Night_1km_doy2011193_aid0001,LST_Night_1km,aid0001,2011-07-12,4531029.0,256.6,312.16,"(256.6,312.16)",290.4357,5.785,33.4657,295.52,310.02,291.06,271.28,285.82
MYD11A1_006_LST_Night_1km_doy2011194_aid0001,LST_Night_1km,aid0001,2011-07-13,4149701.0,258.64,306.78,"(258.64,306.78000000000003)",288.8773,6.1501,37.8237,294.38,306.78,287.86,269.44,284.4
MYD11A1_006_LST_Night_1km_doy2011195_aid0001,LST_Night_1km,aid0001,2011-07-14,4465310.0,259.36,310.52,"(259.36,310.52)",287.6316,5.5908,31.2572,291.62,303.68,287.48,271.52,283.58
MYD11A1_006_LST_Night_1km_doy2011196_aid0001,LST_Night_1km,aid0001,2011-07-15,5520195.0,259.46,306.86,"(259.46,306.86)",288.243,6.1605,37.9512,293.86,306.86,287.64,267.46,283.3
MYD11A1_006_LST_Night_1km_doy2011197_aid0001,LST_Night_1km,aid0001,2011-07-16,5279878.0,257.54,325.06,"(257.54,325.06)",289.3935,5.7469,33.0264,294.1,306.76,289.44,271.16,284.92
MYD11A1_006_LST_Night_1km_doy2011198_aid0001,LST_Night_1km,aid0001,2011-07-17,6503776.0,259.1,313.44,"(259.1,313.44)",290.7529,5.3167,28.2669,295.06,306.82,291.76,275.46,287.22
MYD11A1_006_LST_Night_1km_doy2011199_aid0001,LST_Night_1km,aid0001,2011-07-18,5654398.0,262.32,309.78,"(262.32,309.78000000000003)",291.8053,4.883,23.844,295.48,305.02,292.84,279.58,289.12
MYD11A1_006_LST_Night_1km_doy2011200_aid0001,LST_Night_1km,aid0001,2011-07-19,6346610.0,259.32,310.56,"(259.32,310.56)",292.226,4.8263,23.2936,295.56,304.62,293.5,280.46,289.52
MYD11A1_006_LST_Night_1km_doy2011201_aid0001,LST_Night_1km,aid0001,2011-07-20,6053770.0,263.24,311.16,"(263.24,311.16)",291.5111,6.2,38.4402,296.3,309.08,293.36,274.3,287.5
MYD11A1_006_LST_Night_1km_doy2011202_aid0001,LST_Night_1km,aid0001,2011-07-21,6561686.0,261.56,309.14,"(261.56,309.14)",290.6183,6.3304,40.0741,295.96,309.14,292.28,269.66,285.44
MYD11A1_006_LST_Night_1km_doy2011203_aid0001,LST_Night_1km,aid0001,2011-07-22,6087370.0,264.0,310.66,"(264.0,310.66)",291.2402,6.25,39.0622,297.0,310.66,292.18,270.2,286.28
MYD11A1_006_LST_Night_1km_doy2011204_aid0001,LST_Night_1km,aid0001,2011-07-23,5894585.0,263.56,310.42,"(263.56,310.42)",290.0602,6.645,44.1558,295.42,310.42,291.9,268.4,284.6
MYD11A1_006_LST_Night_1km_doy2011205_aid0001,LST_Night_1km,aid0001,2011-07-24,5798084.0,265.48,311.48,"(265.48,311.48)",290.1571,5.8237,33.915,295.22,309.52,289.92,271.38,285.68
MYD11A1_006_LST_Night_1km_doy2011206_aid0001,LST_Night_1km,aid0001,2011-07-25,4845088.0,262.88,316.86,"(262.88,316.86)",289.7622,4.7706,22.7588,293.14,303.3,289.48,276.2,286.36
MYD11A1_006_LST_Night_1km_doy2011207_aid0001,LST_Night_1km,aid0001,2011-07-26,5184831.0,263.66,315.62,"(263.66,315.62)",290.1333,5.2921,28.0064,294.32,306.4,290.88,274.18,286.26
MYD11A1_006_LST_Night_1km_doy2011208_aid0001,LST_Night_1km,aid0001,2011-07-27,5857626.0,262.9,309.26,"(262.9,309.26)",290.7665,6.2017,38.4616,296.02,309.26,291.38,270.98,286.0
MYD11A1_006_LST_Night_1km_doy2011209_aid0001,LST_Night_1km,aid0001,2011-07-28,5668750.0,264.18,315.52,"(264.18,315.52)",290.0644,6.0686,36.8274,295.34,310.38,290.1,270.24,285.3
MYD11A1_006_LST_Night_1km_doy2011210_aid0001,LST_Night_1km,aid0001,2011-07-29,5793200.0,268.26,313.68,"(268.26,313.68)",290.1724,5.6928,32.4076,295.24,309.42,290.04,271.6,285.78
MYD11A1_006_LST_Night_1km_doy2011211_aid0001,LST_Night_1km,aid0001,2011-07-30,5369645.0,262.44,311.46,"(262.44,311.46)",290.5622,4.8598,23.6181,294.26,304.78,291.4,276.72,287.24
MYD11A1_006_LST_Night_1km_doy2011212_aid0001,LST_Night_1km,aid0001,2011-07-31,5641956.0,263.74,311.32,"(263.74,311.32)",291.3236,4.7481,22.5448,295.2,306.24,291.76,276.8,287.84
MYD11A1_006_LST_Night_1km_doy2011213_aid0001,LST_Night_1km,aid0001,2011-08-01,5355504.0,265.24,310.72,"(265.24,310.72)",291.9618,4.8117,23.1526,295.52,305.18,293.04,279.42,289.08
MYD11A1_006_LST_Night_1km_doy2011214_aid0001,LST_Night_1km,aid0001,2011-08-02,5928070.0,263.12,314.34,"(263.12,314.34000000000003)",291.4655,5.635,31.7531,296.14,309.54,291.94,273.8,287.2
MYD11A1_006_LST_Night_1km_doy2011215_aid0001,LST_Night_1km,aid0001,2011-08-03,5857737.0,263.68,314.34,"(263.68,314.34000000000003)",291.127,5.9929,35.9148,296.4,311.34,290.52,271.46,286.42
MYD11A1_006_LST_Night_1km_doy2011216_aid0001,LST_Night_1km,aid0001,2011-08-04,5312182.0,262.1,308.82,"(262.1,308.82)",290.5031,5.8388,34.092,295.72,308.82,289.82,271.38,285.98
MYD11A1_006_LST_Night_1km_doy2011217_aid0001,LST_Night_1km,aid0001,2011-08-05,5051299.0,265.02,307.62,"(265.02,307.62)",290.7001,6.053,36.6386,296.04,307.62,289.74,271.9,286.38
MYD11A1_006_LST_Night_1km_doy2011218_aid0001,LST_Night_1km,aid0001,2011-08-06,5376306.0,264.74,308.52,"(264.74,308.52)",290.0088,6.0172,36.2066,295.06,308.52,289.46,270.76,285.34
MYD11A1_006_LST_Night_1km_doy2011219_aid0001,LST_Night_1km,aid0001,2011-08-07,5835394.0,264.78,310.82,"(264.78000000000003,310.82)",290.2681,5.9896,35.8754,294.96,308.7,289.78,271.96,285.76
MYD11A1_006_LST_Night_1km_doy2011220_aid0001,LST_Night_1km,aid0001,2011-08-08,5569945.0,263.26,335.6,"(263.26,335.6)",289.7594,6.0482,36.5813,294.82,309.58,289.56,270.22,284.98
MYD11A1_006_LST_Night_1km_doy2011221_aid0001,LST_Night_1km,aid0001,2011-08-09,6121574.0,263.2,310.68,"(263.2,310.68)",289.3821,5.7865,33.4833,293.36,305.66,288.7,272.86,285.16
MYD11A1_006_LST_Night_1km_doy2011222_aid0001,LST_Night_1km,aid0001,2011-08-10,6306829.0,261.1,330.84,"(261.1,330.84000000000003)",288.8013,6.1036,37.2538,293.5,307.78,288.16,269.7,283.98
MYD11A1_006_LST_Night_1km_doy2011223_aid0001,LST_Night_1km,aid0001,2011-08-11,6456795.0,261.28,313.46,"(261.28000000000003,313.46)",288.2,5.4226,29.4049,291.44,301.76,287.18,274.24,284.56
MYD11A1_006_LST_Night_1km_doy2011224_aid0001,LST_Night_1km,aid0001,2011-08-12,5462913.0,265.04,317.98,"(265.04,317.98)",287.2601,5.1725,26.7548,290.96,301.66,286.64,273.12,283.82
MYD11A1_006_LST_Night_1km_doy2011225_aid0001,LST_Night_1km,aid0001,2011-08-13,4539700.0,262.32,317.94,"(262.32,317.94)",287.605,5.1167,26.1802,291.0,301.26,287.14,273.9,284.16
MYD11A1_006_LST_Night_1km_doy2011226_aid0001,LST_Night_1km,aid0001,2011-08-14,4876509.0,262.22,309.14,"(262.22,309.14)",289.313,4.676,21.8653,292.56,301.8,288.86,277.16,286.4
MYD11A1_006_LST_Night_1km_doy2011227_aid0001,LST_Night_1km,aid0001,2011-08-15,5583570.0,260.84,309.32,"(260.84000000000003,309.32)",289.3765,5.0681,25.6855,293.16,303.98,289.44,275.12,285.94
MYD11A1_006_LST_Night_1km_doy2011228_aid0001,LST_Night_1km,aid0001,2011-08-16,6241270.0,266.48,311.52,"(266.48,311.52)",288.1944,5.7523,33.0893,291.5,301.96,288.28,274.06,284.52
MYD11A1_006_LST_Night_1km_doy2011229_aid0001,LST_Night_1km,aid0001,2011-08-17,7093085.0,264.4,310.18,"(264.4,310.18)",287.9393,5.3298,28.4071,291.62,302.74,287.56,273.08,284.2
MYD11A1_006_LST_Night_1km_doy2011230_aid0001,LST_Night_1km,aid0001,2011-08-18,6378029.0,264.72,310.92,"(264.72,310.92)",289.0986,5.4733,29.9571,293.1,305.28,289.12,272.8,284.98
MYD11A1_006_LST_Night_1km_doy2011231_aid0001,LST_Night_1km,aid0001,2011-08-19,5524623.0,261.8,309.38,"(261.8,309.38)",289.0745,5.5778,31.1115,292.86,304.38,289.14,273.66,285.18
MYD11A1_006_LST_Night_1km_doy2011232_aid0001,LST_Night_1km,aid0001,2011-08-20,5866881.0,256.62,310.66,"(256.62,310.66)",289.0923,5.663,32.0701,293.7,307.16,289.02,271.26,284.72
MYD11A1_006_LST_Night_1km_doy2011233_aid0001,LST_Night_1km,aid0001,2011-08-21,5081901.0,259.36,309.48,"(259.36,309.48)",288.4849,5.3338,28.45,292.24,304.06,287.9,272.54,284.36
MYD11A1_006_LST_Night_1km_doy2011234_aid0001,LST_Night_1km,aid0001,2011-08-22,6288496.0,262.68,311.5,"(262.68,311.5)",289.2498,5.0307,25.3079,293.82,306.32,288.78,272.98,285.48
MYD11A1_006_LST_Night_1km_doy2011235_aid0001,LST_Night_1km,aid0001,2011-08-23,6771300.0,266.98,313.12,"(266.98,313.12)",289.7507,5.2788,27.8653,293.78,305.78,289.32,273.78,285.78
MYD11A1_006_LST_Night_1km_doy2011236_aid0001,LST_Night_1km,aid0001,2011-08-24,7320528.0,267.16,319.74,"(267.16,319.74)",290.5844,5.2032,27.0729,294.82,307.38,290.68,273.88,286.44
MYD11A1_006_LST_Night_1km_doy2011237_aid0001,LST_Night_1km,aid0001,2011-08-25,6368431.0,263.66,313.98,"(263.66,313.98)",290.0548,4.9034,24.0432,293.74,304.66,289.46,275.54,286.46
MYD11A1_006_LST_Night_1km_doy2011238_aid0001,LST_Night_1km,aid0001,2011-08-26,6921479.0,265.02,317.54,"(265.02,317.54)",290.0502,4.7022,22.1106,293.9,304.64,289.46,276.0,286.74
MYD11A1_006_LST_Night_1km_doy2011239_aid0001,LST_Night_1km,aid0001,2011-08-27,6505238.0,265.26,315.9,"(265.26,315.90000000000003)",290.3927,4.9735,24.7359,293.9,304.18,289.8,276.76,287.04
MYD11A1_006_LST_Night_1km_doy2011240_aid0001,LST_Night_1km,aid0001,2011-08-28,6276562.0,265.4,311.52,"(265.4,311.52)",290.1012,4.5904,21.0714,293.4,303.26,290.08,276.96,286.82
MYD11A1_006_LST_Night_1km_doy2011241_aid0001,LST_Night_1km,aid0001,2011-08-29,5949624.0,265.18,318.52,"(265.18,318.52)",289.3189,5.3443,28.5619,293.38,305.64,288.64,272.94,285.2
MYD11A1_006_LST_Night_1km_doy2011242_aid0001,LST_Night_1km,aid0001,2011-08-30,5898686.0,266.5,313.28,"(266.5,313.28000000000003)",288.0366,5.2866,27.9479,291.74,303.04,287.12,272.9,284.2
MYD11A1_006_LST_Night_1km_doy2011243_aid0001,LST_Night_1km,aid0001,2011-08-31,5610491.0,263.52,310.3,"(263.52,310.3)",289.6856,5.4752,29.9774,293.82,305.58,289.78,274.22,285.98
MYD11A1_006_LST_Night_1km_doy2012153_aid0001,LST_Night_1km,aid0001,2012-06-01,4257578.0,255.28,306.22,"(255.28,306.22)",284.8199,5.9238,35.0917,289.46,303.34,284.16,266.32,280.2
MYD11A1_006_LST_Night_1km_doy2012154_aid0001,LST_Night_1km,aid0001,2012-06-02,4810148.0,247.76,307.96,"(247.76000000000002,307.96)",284.7359,5.1562,26.5859,288.16,298.78,283.42,270.46,281.08
MYD11A1_006_LST_Night_1km_doy2012155_aid0001,LST_Night_1km,aid0001,2012-06-03,4898410.0,253.56,306.62,"(253.56,306.62)",285.7154,4.8082,23.1186,288.64,297.54,285.12,273.8,282.7
MYD11A1_006_LST_Night_1km_doy2012156_aid0001,LST_Night_1km,aid0001,2012-06-04,4631214.0,251.12,307.1,"(251.12,307.1)",287.0235,5.2963,28.0508,290.9,302.44,286.6,271.66,283.2
MYD11A1_006_LST_Night_1km_doy2012157_aid0001,LST_Night_1km,aid0001,2012-06-05,4198965.0,241.2,301.88,"(241.20000000000002,301.88)",286.5683,5.158,26.6045,290.34,300.9,286.22,272.74,283.3
MYD11A1_006_LST_Night_1km_doy2012158_aid0001,LST_Night_1km,aid0001,2012-06-06,4887651.0,251.22,307.68,"(251.22,307.68)",284.202,6.4098,41.0855,288.5,300.62,284.52,268.3,280.42
MYD11A1_006_LST_Night_1km_doy2012159_aid0001,LST_Night_1km,aid0001,2012-06-07,4930736.0,244.36,301.64,"(244.36,301.64)",282.968,6.3847,40.765,286.84,298.96,283.44,266.64,278.76
MYD11A1_006_LST_Night_1km_doy2012160_aid0001,LST_Night_1km,aid0001,2012-06-08,5265690.0,251.56,305.38,"(251.56,305.38)",284.5109,4.9969,24.9689,287.38,295.48,284.88,273.88,281.98
MYD11A1_006_LST_Night_1km_doy2012161_aid0001,LST_Night_1km,aid0001,2012-06-09,6041536.0,250.86,331.06,"(250.86,331.06)",286.8059,5.5205,30.4761,290.54,299.6,287.84,275.44,284.5
MYD11A1_006_LST_Night_1km_doy2012162_aid0001,LST_Night_1km,aid0001,2012-06-10,5910299.0,251.3,326.9,"(251.3,326.90000000000003)",287.0136,7.4628,55.6936,293.24,309.34,288.8,265.64,282.2
MYD11A1_006_LST_Night_1km_doy2012163_aid0001,LST_Night_1km,aid0001,2012-06-11,5348427.0,256.14,307.72,"(256.14,307.72)",285.7831,8.1114,65.7955,292.48,307.72,285.64,260.02,279.48
MYD11A1_006_LST_Night_1km_doy2012164_aid0001,LST_Night_1km,aid0001,2012-06-12,5197371.0,251.32,304.12,"(251.32,304.12)",284.6029,6.2146,38.6209,289.48,303.8,283.9,265.48,279.88
MYD11A1_006_LST_Night_1km_doy2012165_aid0001,LST_Night_1km,aid0001,2012-06-13,5041334.0,250.64,306.82,"(250.64000000000001,306.82)",284.9722,5.475,29.976,288.12,298.14,284.48,271.42,281.44
MYD11A1_006_LST_Night_1km_doy2012166_aid0001,LST_Night_1km,aid0001,2012-06-14,5506761.0,256.16,306.02,"(256.16,306.02)",286.1123,5.898,34.786,290.68,303.72,286.16,268.94,281.98
MYD11A1_006_LST_Night_1km_doy2012167_aid0001,LST_Night_1km,aid0001,2012-06-15,4999669.0,256.74,306.24,"(256.74,306.24)",285.9071,5.5524,30.8293,290.0,302.32,285.82,269.46,281.78
MYD11A1_006_LST_Night_1km_doy2012168_aid0001,LST_Night_1km,aid0001,2012-06-16,4513591.0,256.5,304.36,"(256.5,304.36)",286.1891,6.0161,36.1936,290.98,304.36,286.52,267.38,281.54
MYD11A1_006_LST_Night_1km_doy2012169_aid0001,LST_Night_1km,aid0001,2012-06-17,5560674.0,258.14,307.78,"(258.14,307.78000000000003)",287.3243,5.169,26.719,291.32,302.78,287.14,272.22,283.68
MYD11A1_006_LST_Night_1km_doy2012170_aid0001,LST_Night_1km,aid0001,2012-06-18,6154232.0,248.98,308.76,"(248.98000000000002,308.76)",288.8053,5.3738,28.8776,292.96,304.98,289.26,272.92,284.94
MYD11A1_006_LST_Night_1km_doy2012171_aid0001,LST_Night_1km,aid0001,2012-06-19,6147350.0,258.04,307.12,"(258.04,307.12)",288.8997,6.7607,45.707,294.26,307.12,291.02,270.22,284.64
MYD11A1_006_LST_Night_1km_doy2012172_aid0001,LST_Night_1km,aid0001,2012-06-20,6755630.0,260.62,306.94,"(260.62,306.94)",288.601,7.1491,51.109,294.32,306.94,291.16,266.22,283.08
MYD11A1_006_LST_Night_1km_doy2012173_aid0001,LST_Night_1km,aid0001,2012-06-21,6344343.0,260.64,307.02,"(260.64,307.02)",287.4485,6.287,39.5265,292.8,307.02,288.26,266.7,282.36
MYD11A1_006_LST_Night_1km_doy2012174_aid0001,LST_Night_1km,aid0001,2012-06-22,6584150.0,260.54,307.76,"(260.54,307.76)",288.3649,4.6036,21.1932,291.92,302.12,288.36,274.92,285.12
MYD11A1_006_LST_Night_1km_doy2012175_aid0001,LST_Night_1km,aid0001,2012-06-23,6154256.0,255.68,313.66,"(255.68,313.66)",288.9194,5.1591,26.6168,293.36,303.46,289.22,273.72,285.5
MYD11A1_006_LST_Night_1km_doy2012176_aid0001,LST_Night_1km,aid0001,2012-06-24,6508613.0,259.78,307.02,"(259.78000000000003,307.02)",289.7203,5.1624,26.6505,293.96,305.44,290.32,274.76,286.28
MYD11A1_006_LST_Night_1km_doy2012177_aid0001,LST_Night_1km,aid0001,2012-06-25,6435690.0,260.38,308.16,"(260.38,308.16)",289.6176,5.2872,27.954,293.82,305.72,290.36,273.68,285.76
MYD11A1_006_LST_Night_1km_doy2012178_aid0001,LST_Night_1km,aid0001,2012-06-26,6932319.0,258.0,308.68,"(258.0,308.68)",289.5323,5.739,32.9362,294.46,308.68,289.76,270.52,284.88
MYD11A1_006_LST_Night_1km_doy2012179_aid0001,LST_Night_1km,aid0001,2012-06-27,7712203.0,253.92,308.68,"(253.92000000000002,308.68)",288.1066,6.9101,47.7492,293.62,308.68,287.8,268.28,283.48
MYD11A1_006_LST_Night_1km_doy2012180_aid0001,LST_Night_1km,aid0001,2012-06-28,7747042.0,260.86,307.42,"(260.86,307.42)",289.135,6.1144,37.3861,294.3,307.42,289.18,269.86,284.52
MYD11A1_006_LST_Night_1km_doy2012181_aid0001,LST_Night_1km,aid0001,2012-06-29,7068699.0,258.84,310.06,"(258.84000000000003,310.06)",291.0543,5.7856,33.4733,295.9,309.68,292.22,272.8,286.66
MYD11A1_006_LST_Night_1km_doy2012182_aid0001,LST_Night_1km,aid0001,2012-06-30,6500559.0,254.92,312.52,"(254.92000000000002,312.52)",290.6076,5.6546,31.9742,295.62,308.6,290.86,272.88,286.52
MYD11A1_006_LST_Night_1km_doy2012183_aid0001,LST_Night_1km,aid0001,2012-07-01,5929706.0,264.14,310.92,"(264.14,310.92)",290.3624,5.2902,27.9863,294.72,306.62,290.32,274.78,286.74
MYD11A1_006_LST_Night_1km_doy2012184_aid0001,LST_Night_1km,aid0001,2012-07-02,5506536.0,258.44,330.36,"(258.44,330.36)",289.8129,4.9749,24.7493,293.92,305.56,290.66,274.52,286.16
MYD11A1_006_LST_Night_1km_doy2012185_aid0001,LST_Night_1km,aid0001,2012-07-03,5604399.0,258.52,313.78,"(258.52,313.78000000000003)",290.0889,5.1497,26.5192,294.14,305.18,290.94,275.74,286.78
MYD11A1_006_LST_Night_1km_doy2012186_aid0001,LST_Night_1km,aid0001,2012-07-04,5830470.0,258.76,308.16,"(258.76,308.16)",290.0346,6.6136,43.7399,295.36,308.16,292.46,269.22,284.9
MYD11A1_006_LST_Night_1km_doy2012187_aid0001,LST_Night_1km,aid0001,2012-07-05,5593816.0,263.84,337.18,"(263.84000000000003,337.18)",290.9089,5.6825,32.291,295.24,307.62,293.38,274.04,286.76
MYD11A1_006_LST_Night_1km_doy2012188_aid0001,LST_Night_1km,aid0001,2012-07-06,5718352.0,262.46,308.34,"(262.46,308.34000000000003)",290.3196,5.6003,31.3634,295.1,308.34,291.3,271.3,285.58
MYD11A1_006_LST_Night_1km_doy2012189_aid0001,LST_Night_1km,aid0001,2012-07-07,6162281.0,263.94,308.86,"(263.94,308.86)",290.4789,4.8176,23.2089,294.48,306.32,291.1,274.74,286.58
MYD11A1_006_LST_Night_1km_doy2012190_aid0001,LST_Night_1km,aid0001,2012-07-08,5172948.0,266.82,312.44,"(266.82,312.44)",289.6605,4.3831,19.2115,292.94,302.26,289.4,277.4,286.72
MYD11A1_006_LST_Night_1km_doy2012191_aid0001,LST_Night_1km,aid0001,2012-07-09,5000870.0,259.92,312.68,"(259.92,312.68)",289.0351,4.387,19.2461,291.68,299.96,288.5,277.88,286.16
MYD11A1_006_LST_Night_1km_doy2012192_aid0001,LST_Night_1km,aid0001,2012-07-10,5482423.0,262.36,314.04,"(262.36,314.04)",288.6171,4.1923,17.5757,291.06,298.76,288.3,278.22,285.92
MYD11A1_006_LST_Night_1km_doy2012193_aid0001,LST_Night_1km,aid0001,2012-07-11,5865885.0,268.52,319.06,"(268.52,319.06)",288.7283,3.8307,14.6739,291.18,298.44,288.62,279.08,286.34
MYD11A1_006_LST_Night_1km_doy2012194_aid0001,LST_Night_1km,aid0001,2012-07-12,5589130.0,265.94,310.7,"(265.94,310.7)",288.8464,3.6055,12.9993,291.38,298.28,288.9,279.88,286.78
MYD11A1_006_LST_Night_1km_doy2012195_aid0001,LST_Night_1km,aid0001,2012-07-13,4573833.0,266.04,307.9,"(266.04,307.90000000000003)",290.0179,3.8582,14.8854,292.7,300.08,290.2,280.4,287.78
MYD11A1_006_LST_Night_1km_doy2012196_aid0001,LST_Night_1km,aid0001,2012-07-14,3790919.0,264.82,303.74,"(264.82,303.74)",290.1568,3.7273,13.8931,292.72,299.32,290.76,281.72,288.32
MYD11A1_006_LST_Night_1km_doy2012197_aid0001,LST_Night_1km,aid0001,2012-07-15,4314796.0,265.4,308.18,"(265.4,308.18)",290.74,4.2925,18.4254,293.72,301.58,291.72,280.62,288.48
MYD11A1_006_LST_Night_1km_doy2012198_aid0001,LST_Night_1km,aid0001,2012-07-16,5146591.0,264.06,308.08,"(264.06,308.08)",290.2794,4.7852,22.8984,293.66,303.26,291.72,277.66,287.26
MYD11A1_006_LST_Night_1km_doy2012199_aid0001,LST_Night_1km,aid0001,2012-07-17,5276364.0,261.8,308.92,"(261.8,308.92)",290.7306,5.1774,26.805,294.82,306.68,292.74,274.52,286.7
MYD11A1_006_LST_Night_1km_doy2012200_aid0001,LST_Night_1km,aid0001,2012-07-18,5836139.0,263.96,307.12,"(263.96,307.12)",289.878,5.0083,25.0832,294.1,305.72,290.14,274.26,286.16
MYD11A1_006_LST_Night_1km_doy2012201_aid0001,LST_Night_1km,aid0001,2012-07-19,4715517.0,263.68,310.38,"(263.68,310.38)",290.3186,4.927,24.2754,293.98,304.68,290.7,276.14,286.84
MYD11A1_006_LST_Night_1km_doy2012202_aid0001,LST_Night_1km,aid0001,2012-07-20,4517570.0,264.16,318.24,"(264.16,318.24)",291.0042,4.7774,22.8232,294.82,305.58,291.58,276.88,287.64
MYD11A1_006_LST_Night_1km_doy2012203_aid0001,LST_Night_1km,aid0001,2012-07-21,5464967.0,262.52,310.64,"(262.52,310.64)",289.5299,4.9285,24.2906,293.02,303.4,289.4,275.72,286.1
MYD11A1_006_LST_Night_1km_doy2012204_aid0001,LST_Night_1km,aid0001,2012-07-22,5298462.0,265.54,315.68,"(265.54,315.68)",290.6733,4.9141,24.1485,294.06,304.58,291.08,276.52,287.04
MYD11A1_006_LST_Night_1km_doy2012205_aid0001,LST_Night_1km,aid0001,2012-07-23,5459853.0,263.82,311.96,"(263.82,311.96)",291.0151,4.9834,24.8345,294.44,303.68,292.38,279.04,288.28
MYD11A1_006_LST_Night_1km_doy2012206_aid0001,LST_Night_1km,aid0001,2012-07-24,5852652.0,263.3,310.92,"(263.3,310.92)",291.467,5.7403,32.9506,295.88,308.86,293.28,274.24,287.22
MYD11A1_006_LST_Night_1km_doy2012207_aid0001,LST_Night_1km,aid0001,2012-07-25,6645966.0,263.84,307.12,"(263.84000000000003,307.12)",290.779,5.5795,31.1309,295.64,307.12,291.26,271.8,286.1
MYD11A1_006_LST_Night_1km_doy2012208_aid0001,LST_Night_1km,aid0001,2012-07-26,6286630.0,265.58,309.46,"(265.58,309.46)",290.6818,5.679,32.2508,296.2,309.46,289.82,271.16,286.18
MYD11A1_006_LST_Night_1km_doy2012209_aid0001,LST_Night_1km,aid0001,2012-07-27,5085235.0,264.78,308.96,"(264.78000000000003,308.96)",289.3178,4.6477,21.6014,292.96,303.54,288.88,275.32,285.9
MYD11A1_006_LST_Night_1km_doy2012210_aid0001,LST_Night_1km,aid0001,2012-07-28,6240044.0,258.12,308.82,"(258.12,308.82)",289.63,4.813,23.1648,293.6,304.78,289.68,274.96,286.14
MYD11A1_006_LST_Night_1km_doy2012211_aid0001,LST_Night_1km,aid0001,2012-07-29,6013648.0,266.12,307.62,"(266.12,307.62)",289.977,4.9114,24.1223,293.82,304.8,289.92,275.52,286.5
MYD11A1_006_LST_Night_1km_doy2012212_aid0001,LST_Night_1km,aid0001,2012-07-30,6534810.0,262.76,309.92,"(262.76,309.92)",290.3417,4.7372,22.4415,294.04,304.42,290.14,276.74,287.12
MYD11A1_006_LST_Night_1km_doy2012213_aid0001,LST_Night_1km,aid0001,2012-07-31,5799805.0,265.14,309.54,"(265.14,309.54)",290.5186,5.0096,25.0959,294.0,304.28,290.4,276.86,287.14
MYD11A1_006_LST_Night_1km_doy2012214_aid0001,LST_Night_1km,aid0001,2012-08-01,5863783.0,263.1,309.22,"(263.1,309.22)",290.7119,5.0332,25.3329,294.7,306.06,291.32,275.7,287.1
MYD11A1_006_LST_Night_1km_doy2012215_aid0001,LST_Night_1km,aid0001,2012-08-02,6359956.0,266.84,312.68,"(266.84000000000003,312.68)",290.6293,5.4631,29.8451,294.94,307.44,290.46,274.1,286.6
MYD11A1_006_LST_Night_1km_doy2012216_aid0001,LST_Night_1km,aid0001,2012-08-03,5669822.0,266.52,311.74,"(266.52,311.74)",290.1249,5.6938,32.4196,294.44,307.36,290.5,272.9,285.82
MYD11A1_006_LST_Night_1km_doy2012217_aid0001,LST_Night_1km,aid0001,2012-08-04,5370712.0,264.32,310.84,"(264.32,310.84000000000003)",290.2007,6.6319,43.9815,295.64,310.84,291.58,268.14,284.64
MYD11A1_006_LST_Night_1km_doy2012218_aid0001,LST_Night_1km,aid0001,2012-08-05,5824640.0,267.22,310.34,"(267.22,310.34000000000003)",288.7619,5.8104,33.761,293.66,307.94,288.14,269.86,284.14
